Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
formulas-github,6,6,5,5,6,36,3
formulas-gRPC,0,0,5,2,0,3,2
formulas-insights,0,0,2,1,0,8,2
formulas-office-hours,0,0,0,1,0,1,2
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,0,0,0,1,0,1,2
formulas-python,4,4,2,2,3,17,3
formulas-training,0,0,92,1,0,0,1
formulas-v3,0,0,2,1,0,1,2
get-release-or-tag,3,1,1,1,0,0,1
git-commit-push,16,7,208,1,2,15,2
gitHub-projects,0,0,0,2,0,0,0
github-stack,0,0,2,1,0,0,2
github-team-members,6,4,1,1,0,1,2
github_actions_test,0,0,0,2,0,0,1
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,0,30,0,1,1
GuillaumeFalourd,2,2,141,3,104,47,4
guillaumefalourd.github.io,0,0,0,1,0,0,2
horusec-action,0,0,0,2,0,0,1
hypedsearch,0,0,0,3,0,0,1
idea-maze,0,0,0,3,0,0,1
install-poetry,0,0,2,15,0,0,1
java-exercices,338,30,6,10,15,40,3
java-training-api,8,3,12,2,44,106,4
java-trilha-basica,3,2,0,2,4,13,4
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,0,0,0,2,0,0,1
kotlin-training-api,0,0,0,1,0,0,2
macos-installer-builder,0,0,1,3,0,0,1
mapas-mentais,0,0,1,2,0,1,1
maven-cli-jdks-action,5,2,0,1,0,0,2
my-contents,0,0,0,1,0,0,1
NFive,0,0,1,9,0,0,1
notary-tools,13,5,3,1,4,4,2
noticias,0,0,0,1,0,0,1
open-issue-action,1,1,2,1,1,2,2
oracle-plugins-new,0,0,0,3,0,0,0
os-cli-poc,0,0,0,1,0,0,1
phpunit,0,0,1,2,0,0,1
poc-ai,0,0,0,1,0,0,1
poc-bank-api-java,2,2,1,2,0,4,2
poc-bank-api-kotlin,0,0,0,2,0,0,1
poc-book-api-golang,0,0,28,1,0,0,2
poc-chalice-python,0,0,2,1,0,1,2
poc-cicd-herokuci,0,0,1,2,0,0,2
poc-cli-golang,0,0,3,2,0,1,2
poc-cli-python,0,0,1,2,0,0,3
poc-cli-translations,0,0,0,1,0,1,2
poc-composite-run-steps-action,0,0,1,1,0,0,2
poc-django-python,0,0,2,1,0,0,2
poc-encryption-jwt,1,1,4,2,3,8,2
poc-github-actions,321,148,1101,4,105,318,5
poc-go-mod,0,0,0,1,0,0,2
poc-grpc-golang,0,0,4,2,0,0,2
poc-grpc-java-gradle,0,0,2,2,1,2,2
poc-grpc-java-maven,1,1,2,3,0,1,2
poc-grpc-python,0,0,1,1,0,0,2
poc-kafka-python,0,0,2,1,0,0,2
poc-kubernetes,0,0,0,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,2,1,0,1,2
poc-pyinstaller,0,0,2,2,1,0,2
poc-pytest-split-github-actions,0,0,4,2,1,0,2
