Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
poc-grpc-java-maven,0,0,4,2,0,1,2
poc-grpc-python,0,0,7,1,0,0,2
poc-kafka-python,0,0,9,1,0,0,2
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,5,1,0,1,2
poc-pyinstaller,0,0,2,2,1,0,2
poc-pytest-split-github-actions,0,0,2,1,1,0,2
poc-remote-workflow,0,0,3,1,0,0,3
poc-rest-api-golang,0,0,2,1,0,0,2
poc-rest-api-python,2,1,2,2,0,0,2
poc-runtimes,0,0,0,2,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,0,0,3,2,0,1,2
poc-template-rest,0,0,2,2,0,0,1
poc-terraform,0,0,0,1,0,0,1
poc-testing-rest-api-golang,0,0,0,2,0,0,1
poc-typescript,0,0,9,2,0,0,2
